HAPLN3	15	89420469	89438907	
HAPLN4	19	19366266	19373655	
HARBI1	11	46624361	46638827	
HARS	5	140052708	140071659	
HARS2	5	140070961	140078939	
HAS1	19	52216315	52227297	
HAS2	8	122624306	122653680	
HAS3	16	69139417	69152672	
HAUS1	18	43684248	43708349	
HAUS2	15	42840958	42862242	
HAUS3	4	2229141	2243941	
HAUS5	19	36103622	36116301	
HAUS6	9	19053091	19103167	
HAUS8	19	17160489	17186485	
HAVCR1	5	156456374	156486180	
HAVCR2	5	156512793	156536775	
HAX1	1	154244937	154248401	
HBA1	16	226629	227571	
HBB	11	5246644	5248477	
HBD	11	5253858	5255928	
HBE1	11	5289532	5526884	
HBM	16	215927	216817	
HBP1	7	106809356	106843024	
HBQ1	16	230402	231230	
HBS1L	6	135281466	135376086	
HCAR1	12	123104774	123215440	
HCAR2	12	123185790	123187940	
HCAR3	12	123199253	123201489	
HCFC1R1	16	3072571	3074337	
HCFC2	12	104458185	104498689	
HCK	20	30639941	30689709	
HCLS1	3	121350196	121379808	
HCN3	1	155247324	155259689	
HCN4	15	73612150	73661655	
HCRTR1	1	32083251	32098169	
HCRTR2	6	55039000	55147468	
HCST	19	36393332	36395329	
HDAC1	1	32757637	32799286	
HDAC10	22	50683562	50689864	
HDAC3	5	141000393	141016487	
HDAC4	2	239969814	240322693	
HDAC5	17	42154064	42201064	
HDAC6	X	48660237	48683436	
HDAC7	12	48176455	48214445	
HDAC8	X	71549316	71793003	
HDAC9	7	18126522	19037043	
HDC	15	50534094	50558273	
HDDC2	6	125596446	125623332	
HDDC3	15	91474098	91475849	
HDGF	1	156711849	156722290	
HDGFL1	6	22569628	22571942	
HDHD2	18	44633724	44676941	
HDHD3	9	116135649	116139329	
HDX	X	83572832	83757511	
HEATR1	1	236712255	236767854	
HEATR2	7	766288	829240	
HEATR3	16	50099802	50140348	
HEATR4	14	73945141	74025701	
HEATR5A	14	31760944	31889838	
HEATR5B	2	37207990	37311535	
HEATR6	17	58120505	58156342	
HEBP1	12	13127748	13153257	
HEBP2	6	138724618	138734360	
HECTD1	14	31569274	31677060	
HECTD2	10	93170046	93274636	
HECTD3	1	45468162	45477051	
HECW2	2	197063927	197457385	
HEG1	3	124684504	124774852	
HELB	12	66696275	66732029	
HELLS	10	96305524	96361906	
HELQ	4	84328446	84377059	
HELT	4	185939945	185942008	
HELZ	17	65066504	65241349	
HEMGN	9	100689023	100707188	
HEMK1	3	50606533	50622416	
HENMT1	1	109190862	109204198	
HEPACAM	11	124789039	124806358	
HEPACAM2	7	92817849	92855887	
HEPH	X	65382341	65488759	
HEPHL1	11	93754477	93846967	
HEPN1	11	124789096	124790623	
HERC1	15	63900767	64126137	
HERC2	15	28356136	28567348	
HERC3	4	89513524	89629743	
HERC4	10	69681615	69835155	
HERC5	4	89378218	89427364	
HERC6	4	89299841	89364313	
HERPUD1	16	56965910	56977848	
HERPUD2	7	35672219	35734795	
HES2	1	6472428	6484780	
HES3	1	6304202	6305688	
HES4	1	934292	935602	
HES6	2	239146858	239148815	
HES7	17	8023858	8027452	
HESX1	3	57231894	57234033	
HEXA	15	72635725	72668867	
HEXB	5	73935798	74017163	
HEXDC	17	80376144	80400571	
HEXIM2	17	43238017	43247457	
HEY2	6	126068760	126082465	
HEYL	1	40089775	40105667	
HFE	6	26087459	26098621	
HFE2	1	145413045	145417595	
HFM1	1	91726273	91870476	
HGD	3	120346970	120401468	
HGF	7	81328272	81399564	
HGFAC	4	3443564	3451261	
HGS	17	79650912	79669199	
HGSNAT	8	42995506	43058048	
HHAT	1	210501546	210849688	
HHATL	3	42734105	42744369	
HHIPL2	1	222695552	222721495	
HHLA2	3	108015343	108097182	
HHLA3	1	70820438	70851072	
HIATL1	9	97136783	97223374	
HIBADH	7	27565011	27702664	
HIBCH	2	191068597	191184821	
HIC1	17	1958343	1963030	
HIF1A	14	62162208	62215026	
HIF1AN	10	102295566	102309813	
HIF3A	19	46800253	46846740	
HIGD1B	17	42923671	42927898	
HIGD1C	12	51347655	51364339	
HIGD2A	5	175815698	175816822	
HILPDA	7	128095853	128098520	
HINFP	11	118992247	119006802	
HINT1	5	130494670	130501228	
HINT2	9	35812907	35815068	
HINT3	6	126277877	126301437	
HIP1	7	75162571	75368315	
HIP1R	12	123319923	123347557	
HIPK2	7	139246266	139477627	
HIPK3	11	33278168	33378619	
HIPK4	19	40885128	40896144	
HIRIP3	16	30003595	30007807	
HIST1H1A	6	26017210	26018090	
HIST1H1C	6	26055918	26056749	
HIST1H1D	6	26234390	26235266	
HIST1H1T	6	26107590	26108414	
HIST1H2AA	6	25726241	25726840	
HIST1H2AB	6	26033270	26033846	
HIST1H2AC	6	26124323	26139394	
HIST1H2AD	6	26199029	26199521	
HIST1H2AG	6	27100782	27103120	
HIST1H2AH	6	27114811	27115367	
HIST1H2AI	6	27775849	27776479	
HIST1H2AJ	6	27782062	27782657	
HIST1H2AK	6	27805608	27806167	
HIST1H2AL	6	27832984	27833656	
HIST1H2AM	6	27860427	27861013	
HIST1H2BA	6	25727087	25727623	
HIST1H2BB	6	26043405	26043935	
HIST1H2BC	6	26115051	26124204	
HIST1H2BD	6	26158299	26171627	
HIST1H2BE	6	26183908	26184504	
HIST1H2BF	6	26199698	26200992	
HIST1H2BG	6	26216378	26216922	
HIST1H2BH	6	26251829	26252353	
HIST1H2BI	6	26273094	26273672	
HIST1H2BJ	6	27094008	27100591	
HIST1H2BK	6	27106023	27114669	
HIST1H2BL	6	27775207	27775759	
HIST1H2BM	6	27782772	27783317	
HIST1H2BO	6	27861153	27861719	
HIST1H3A	6	26020668	26021236	
HIST1H3B	6	26031767	26032338	
HIST1H3C	6	26045589	26046147	
HIST1H3E	6	26225333	26225894	
HIST1H3F	6	26250320	26250885	
HIST1H3G	6	26271096	26271662	
HIST1H3H	6	27777792	27778364	
HIST1H3I	6	27839573	27840149	
HIST1H3J	6	27858043	27858620	
HIST1H4A	6	26021857	26022328	
HIST1H4B	6	26027074	26027530	
HIST1H4C	6	26104054	26104568	
HIST1H4D	6	26188888	26189354	
HIST1H4E	6	26204808	26206316	
HIST1H4F	6	26240511	26241026	
HIST1H4H	6	26281233	26285812	
HIST1H4I	6	27107026	27108468	
HIST1H4J	6	27791834	27792307	
HIST1H4L	6	27840876	27841339	
HIST2H2AB	1	149858969	149859516	
HIST2H2AC	1	149858475	149859011	
HIST3H2A	1	228645015	228645610	
HIST3H2BB	1	228645758	228646309	
HIST3H3	1	228612496	228613076	
HIST4H4	12	14923439	14924115	
HIVEP1	6	12012521	12165282	
HIVEP2	6	143072554	143266388	
HIVEP3	1	41971986	42384428	
HJURP	2	234745436	234763262	
HK1	10	71029706	71161688	
HK2	2	75061058	75120536	
HK3	5	176307822	176326383	
HKDC1	10	70980009	71027365	
HKR1	19	37803689	37860317	
HLA-B	6	31321599	31325014	
HLA-C	6	31236476	31239913	
HLA-DMA	6	32916340	32920949	
HLA-DMB	6	32902356	32908897	
HLA-DOA	6	32971905	32977439	
HLA-DOB	6	32780490	32784875	
HLA-DPA1	6	33032296	33048537	
HLA-DPB1	6	33043653	33055028	
HLA-DQA1	6	32605084	32611479	
HLA-DQA2	6	32709069	32715042	
HLA-DQB1	6	32627194	32636210	
HLA-E	6	30457194	30462032	
HLA-F	6	29690502	29706284	
HLA-G	6	29794694	29798952	
HLCS	21	38123443	38362586	
HLTF	3	148747864	148804391	
HM13	20	30102181	30157420	
HMBOX1	8	28747861	28910837	
HMCN1	1	185703633	186160135	
HMGA1	6	34204600	34214058	
HMGB3	X	150151709	150159298	
HMGB4	1	34326026	34330442	
HMGCL	1	24128325	24165160	
HMGCLL1	6	55299117	55444062	
HMGCS2	1	120290569	120311578	
HMGN1	21	40714191	40721623	
HMGN5	X	80369150	80457491	
HMHA1	19	1065872	1086677	
HMMR	5	162887125	162918997	
HMOX2	16	4524669	4560398	
HMSD	18	61616485	61627696	
HMX2	10	124907588	124910238	
HN1	17	73131293	73150828	
HN1L	16	1728207	1752137	
HNF4A	20	42984290	43060080	
HNF4G	8	76320221	76479128	
HNMT	2	138721540	138773980	
HNRNPA1L2	13	53191555	53217969	
HNRNPCL1	1	12907211	12908628	
HNRNPD	4	83273601	83295194	
HNRNPM	19	8509601	8554048	
HNRNPR	1	23636226	23670865	
HNRNPU	1	245014418	245027894	
HNRNPUL1	19	41768351	41813553	
HNRNPUL2	11	62480052	62494871	
HOGA1	10	99344050	99372609	
HOMER2	15	83517685	83621530	
HOMER3	19	19039960	19052073	
HOMEZ	14	23743200	23755376	
HOOK1	1	60280483	60342100	
HOOK2	19	12873767	12886484	
HORMAD1	1	150670486	150693411	
HORMAD2	22	30476113	30573114	
HOXA1	7	27132562	27135665	
HOXA10	7	27210160	27219930	
HOXA11	7	27221084	27224885	
HOXA4	7	27168076	27170468	
HOXA5	7	27180621	27183337	
HOXA6	7	27184965	27187443	
HOXA7	7	27193285	27196348	
HOXA9	7	27202004	27205199	
HOXB13	17	46802075	46806590	
HOXB2	17	46619967	46623491	
HOXB4	17	46652825	46657523	
HOXB6	17	46671589	46682404	
HOXB7	17	46684544	46688429	
HOXB8	17	46689658	46692351	
HOXC10	12	54378920	54384113	
HOXC12	12	54348568	54352790	
HOXC4	12	54410665	54449864	
HOXC5	12	54426587	54429192	
HOXC6	12	54409631	54424657	
HOXC8	12	54402782	54407620	
HOXD1	2	177053257	177055738	
HOXD10	2	176981257	176984720	
HOXD11	2	176971964	176974772	
HOXD12	2	176964408	176966458	
HOXD13	2	176957569	176960716	
HOXD3	2	177015072	177037880	
HOXD4	2	177015900	177018004	
HOXD9	2	176987038	176989903	
HP	16	72088441	72095004	
HPCAL4	1	40144270	40157411	
HPD	12	122277383	122301552	
HPDL	1	45792495	45794397	
HPGD	4	175411278	175444266	
HPGDS	4	95219636	95264077	
HPR	16	72088472	72111195	
HPS1	10	100175905	100206733	
HPS3	3	148847321	148891569	
HPS4	22	26847396	26879828	
HPS5	11	18300173	18343795	
HPS6	10	103825097	103827842	
HPSE	4	84213564	84256356	
HPSE2	10	100218825	100995669	
HPX	11	6452229	6462344	
HR	8	21971878	21989431	
HRAS	11	532192	535600	
HRASLS	3	192958864	192988694	
HRASLS5	11	63228836	63258716	
HRC	19	49654405	49658731	
HRCT1	9	35906139	35907188	
HRG	3	186383691	186396079	
HRH1	3	11178729	11305293	
HRH4	18	22040543	22059971	
HRNR	1	152184508	152196719	
HRSP12	8	99114522	99129519	
HS1BP3	2	20817532	20850899	
HS2ST1	1	87380281	87634934	
HS3ST1	4	11394724	11431439	
HS3ST3B1	17	14204350	14252771	
HS3ST5	6	114376700	114664259	
HS3ST6	16	1961414	1968491	
HS6ST2	X	131759988	132095473	
HS6ST3	13	96743043	97485721	
HSCB	22	29137969	29153553	
HSD11B1L	19	5680726	5688583	
HSD11B2	16	67464970	67471506	
HSD17B1	17	40701182	40707281	
HSD17B11	4	88257712	88312588	
HSD17B12	11	43702209	43878210	
HSD17B13	4	88224891	88244108	
HSD17B14	19	49316224	49339985	
HSD17B2	16	82068787	82132189	
HSD17B3	9	98997538	99064484	
HSD17B4	5	118788088	118878078	
HSD17B6	12	57145895	57181624	
HSD17B7	1	162760463	162782657	
HSD17B8	6	33172369	33174658	
HSD3B1	1	120049776	120057731	
HSD3B2	1	119957504	119965708	
HSD3B7	16	30996469	31000523	
HSDL1	16	84155836	84178843	
HSDL2	9	115142167	115234740	
HSF2	6	122720641	122754314	
HSF2BP	21	44949022	45079424	
HSF4	16	67197238	67203898	
HSF5	17	56497478	56565795	
HSP90AA1	14	102547025	102606073	
HSP90B1	12	104324062	104341754	
HSPA12A	10	118430653	118502135	
HSPA12B	20	3713264	3733808	
HSPA13	21	15743386	15755558	
HSPA14	10	14880113	14913790	
HSPA1L	6	31777346	31783487	
HSPA2	14	65002573	65010005	
HSPA4	5	132387604	132442191	
HSPA4L	4	128702926	128755276	
HSPA5	9	127997082	128003659	
HSPA6	1	161493986	161496731	
HSPA9	5	137890521	137911183	
HSPB1	7	75931811	75933662	
HSPB11	1	54387184	54412025	
HSPB3	5	53751395	53752257	
HSPB7	1	16340473	16346139	
HSPB8	12	119616397	119632601	
HSPB9	17	40274706	40275421	
HSPBAP1	3	122458796	122512721	
HSPBP1	19	55773549	55791778	
HSPD1	2	198351255	198365048	
HSPG2	1	22148688	22263840	
HSPH1	13	31710715	31736575	
HTATIP2	11	20385181	20405379	
HTATSF1	X	135579188	135594555	
HTN1	4	70916069	70924612	
HTN3	4	70894080	70902305	
HTR1D	1	23516943	23521272	
HTR1E	6	87646974	87726451	
HTR1F	3	88039796	88042969	
HTR2A	13	47407463	47471219	
HTR2B	2	231972894	231989882	
HTR3A	11	113845553	113861085	
HTR3B	11	113775349	113817337	
HTR3C	3	183770785	183778509	
HTR3D	3	183749282	183757207	
HTR3E	3	183814802	183824833	
HTR5A	7	154861984	154877509	
HTR6	1	19991730	20006105	
HTR7	10	92500528	92617721	
HTRA1	10	124220991	124274474	
HTRA2	2	74756454	74760522	
HTRA3	4	8271442	8308888	
HTRA4	8	38831633	38846231	
HTT	4	3076358	3245726	
HUNK	21	33245578	33376427	
HUS1	7	48002835	48019200	
HUS1B	6	655889	657013	
HUWE1	X	53559007	53713723	
HYAL2	3	50355171	50360387	
HYAL3	3	50330212	50336949	
HYAL4	7	123485173	123517582	
HYDIN	16	70841231	71264675	
HYI	1	43916774	43919710	
HYLS1	11	125753459	125770593	
HYOU1	11	118914850	118927918	
IAH1	2	9613897	9636722	
IAPP	12	21507843	21532962	
IARS	9	94972439	95056088	
IARS2	1	220267394	220321430	
IBA57	1	228353466	228370008	
IBSP	4	88720683	88733124	
IBTK	6	82879650	82957521	
ICA1	7	8152764	8302292	
ICA1L	2	203640640	203736758	
ICAM1	19	10381461	10397341	
ICAM2	17	62079904	62098044	
ICAM3	19	10444402	10450549	
ICAM4	19	10397593	10399248	
ICAM5	19	10400607	10407504	
ICK	6	52866027	52926650	
ICOSLG	21	45642824	45660899	
ICT1	17	73008719	73017406	
ID1	20	30193036	30194368	
IDE	10	94211391	94333883	
IDH1	2	209100901	209119907	
IDH3A	15	78441613	78464341	
IDH3B	20	2638991	2644915	
IDI1	10	1085798	1095160	
IDI2	10	1064797	1071849	
IDO1	8	39759844	39786000	
IDO2	8	39792424	39873960	
IDUA	4	980735	998366	
IER3	6	30710926	30712381	
IFFO1	12	6647491	6665289	
IFI16	1	158979632	159024995	
IFI27	14	94577029	94583083	
IFI27L1	14	94547578	94569110	
IFI27L2	14	94594068	94596640	
IFI30	19	18284534	18288977	
IFI35	17	41158692	41166523	
IFI44	1	79115466	79129813	
IFI44L	1	79086038	79108534	
IFIH1	2	163123539	163175263	
IFIT1	10	91152253	91163795	
IFIT1B	10	91137763	91145012	
IFIT2	10	91061662	91069083	
IFIT3	10	91087601	91100778	
IFIT5	10	91174293	91180808	
IFITM2	11	307581	309445	
IFITM5	11	298150	299576	
IFLTD1	12	25628966	25801538	
IFNA13	9	21367321	21368125	
IFNA14	9	21239151	21240028	
IFNA16	9	21216322	21217360	
IFNA17	9	21227192	21228271	
IFNA2	9	21384204	21385446	
IFNA21	9	21165586	21166709	
IFNA5	9	21304563	21305362	
IFNA6	9	21349784	21351427	
IFNA7	9	21201418	21202254	
IFNA8	9	21409096	21410234	
IFNAR1	21	34696684	34732218	
IFNAR2	21	34602156	34638030	
IFNB1	9	21077054	21077993	
IFNE	9	21480791	21482362	
IFNG	12	68548498	68553577	
IFNGR1	6	137518571	137540636	
IFNGR2	21	34775152	34809878	
IFNK	9	27524262	27526546	
IFNW1	9	21140581	21142194	
IFRD1	7	112063149	112116297	
IFRD2	3	50325113	50330399	
IFT122	3	129158918	129239248	
IFT140	16	1560378	1662161	
IFT172	2	27667188	27712706	
IFT20	17	26655302	26662545	
IFT27	22	37154196	37172247	
IFT43	14	76452046	76550142	
IFT52	20	42219521	42275986	
IFT57	3	107879609	107941467	
IFT74	9	26946987	27062978	
IFT80	3	159974724	160117370	
IFT81	12	110562090	110656652	
IFT88	13	21140535	21265553	
IGDCC3	15	65619415	65670428	
IGDCC4	15	65673752	65715460	
IGF1	12	102789595	102874473	
IGF1R	15	99192150	99507809	
IGF2	11	2150292	2170883	
IGF2BP1	17	47074724	47133062	
IGF2BP2	3	185361477	185542894	
IGF2BP3	7	23349778	23510136	
IGF2R	6	160390081	160527633	
IGFALS	16	1840364	1845022	
IGFBP1	7	45927906	45933317	
IGFBP2	2	217498068	217529209	
IGFBP4	17	38599652	38614033	
IGFBP6	12	53491170	53496179	
IGFBP7	4	57896889	57976601	
IGFBPL1	9	38408941	38424494	
IGFL1	19	46732959	46734550	
IGFL2	19	46650989	46664606	
IGFL3	19	46623278	46627981	
IGFL4	19	46542956	46544324	
IGFLR1	19	36230008	36233404	
IGFN1	1	201159903	201198130	
IGHMBP2	11	68671260	68708117	
IGIP	5	139505471	139508441	
IGJ	4	71521208	71532742	
IGLL1	22	23915262	23922545	
IGLL5	22	23229910	23238055	
IGLON5	19	51815052	51833658	
IGSF1	X	130407430	130533727	
IGSF10	3	151151232	151176547	
IGSF11	3	118619354	118864965	
IGSF21	1	18434190	18705026	
IGSF22	11	18725802	18747777	
IGSF3	1	117116981	117210425	
IGSF5	21	41117284	41174073	
IGSF6	16	21652559	21664031	
IGSF8	1	160061080	160068529	
IGSF9	1	159896779	159915436	
IGSF9B	11	133785135	133826930	
IK	5	140027305	140042113	
IKBIP	12	99007133	99038941	
IKBKAP	9	111629747	111696446	
IKBKB	8	42128770	42189605	
IKBKE	1	206643741	206670273	
IKBKG	X	153770409	153796832	
IKZF2	2	213864379	214016377	
IKZF4	12	56401393	56432269	
IKZF5	10	124750272	124768383	
IL10	1	206940897	206945889	
IL10RB	21	34638613	34669589	
IL11RA	9	34650649	34661939	
IL12A	3	159706487	159713856	
IL12B	5	158741741	158757945	
IL12RB1	19	18170321	18197863	
IL12RB2	1	67772997	67862633	
IL13	5	131993815	131996852	
IL15RA	10	5994284	6020064	
IL16	15	81489170	81605154	
IL17A	6	52051135	52055486	
IL17B	5	148753780	148758889	
IL17C	16	88704951	88706931	
IL17F	6	52101429	52109385	
IL17RA	22	17565799	17596633	
IL17RB	3	53880557	53899877	
IL17RC	3	9958708	9975355	
IL17RE	3	9944253	9958136	
IL17REL	22	50432892	50451138	
IL18	11	112013924	112034890	
IL18BP	11	71709537	71714849	
IL18R1	2	102927939	103015268	
IL18RAP	2	103035099	103069075	
IL19	1	206972165	207016374	
IL1A	2	113531442	113542217	
IL1F10	2	113825497	113833477	
IL1R1	2	102686786	102796384	
IL1R2	2	102608256	102645056	
IL1RAP	3	190231790	190375893	
IL1RAPL1	X	28605466	29974890	
IL1RAPL2	X	103810946	105012152	
IL1RL1	2	102927912	102968547	
IL1RL2	2	102803383	102856512	
IL1RN	2	113868643	113891643	
IL20	1	207038649	207042618	
IL20RA	6	137321058	137366348	
IL20RB	3	136676657	136729977	
IL21R	16	27413433	27462165	
IL22RA1	1	24446211	24469661	
IL22RA2	6	137464918	137494835	
IL23A	12	56732613	56734243	
IL23R	1	67632033	67725712	
IL24	1	207070738	207077534	
IL25	14	23841968	23845662	
IL26	12	68595081	68619651	
IL27RA	19	14142510	14163793	
IL2RB	22	37521828	37546080	
IL2RG	X	70327204	70331531	
IL3	5	131396172	131398947	
IL31	12	122656527	122658796	
IL31RA	5	55147157	55218728	
IL32	16	3115248	3119870	
IL33	9	6215755	6258033	
IL34	16	70613748	70694635	
IL36A	2	113762988	113765671	
IL36B	2	113779618	113810494	
IL36G	2	113735546	113743292	
IL36RN	2	113816165	113822375	
IL37	2	113670498	113676509	
IL3RA	X	1455459	1501628	
IL4	5	132009628	132018418	
IL4I1	19	50392861	50432846	
IL4R	16	27325184	27376149	
IL5RA	3	3111183	3152108	
IL6	7	22765453	22771671	
IL6R	1	154377619	154441976	
IL6ST	5	55230873	55290871	
IL7R	5	35856901	35879755	
IL8	4	74606173	74609483	
IL9	5	135227885	135231566	
IL9R	X	155227196	155240532	
ILDR1	3	121706120	121741101	
ILF2	1	153634462	153643574	
ILF3	19	10764887	10803143	
ILK	11	6624911	6632152	
ILKAP	2	239078992	239112420	
ILVBL	19	15225748	15236646	
IMMP1L	11	31453898	31531242	
IMMP2L	7	110303060	111202623	
IMMT	2	86371005	86422943	
IMP3	15	75931376	75941097	
IMP4	2	131099748	131104247	
IMPA2	18	11980986	12030926	
IMPACT	18	22006530	22033549	
IMPAD1	8	57870442	57906453	
IMPDH1	7	128032281	128050356	
IMPDH2	3	49061708	49066873	
IMPG1	6	76630782	76782445	
IMPG2	3	100945520	101039454	
INA	10	105036870	105050158	
INADL	1	62208099	62629642	
INCA1	17	4891375	4900955	
INCENP	11	61891395	61920503	
INF2	14	105155893	105185992	
ING1	13	111365033	111373471	
ING2	4	184426097	184432299	
ING3	7	120590753	120617320	
ING5	2	242641405	242668943	
INHA	2	220436867	220440485	
INHBC	12	57828477	57845892	
INHBE	12	57849054	57851841	
INMT	7	30791701	30797268	
INO80	15	41271028	41408602	
INO80E	16	30006565	30017164	
INPP1	2	191208146	191236441	
INPP4A	2	99061267	99207546	
INPP4B	4	142944263	143767503	
INPP5A	10	134351274	134597029	
INPP5B	1	38326319	38412779	
INPP5D	2	233925139	234116598	
INPP5E	9	139323021	139334324	
INPP5F	10	121485559	121588702	
INPP5J	22	31518902	31530732	
INPP5K	17	1397815	1420232	
INPPL1	11	71935775	71950199	
INSC	11	15133920	15268804	
INSIG1	7	155089436	155101995	
INSL3	19	17927271	17932433	
INSL4	9	5231369	5235354	
INSL5	1	67263374	67266989	
INSL6	9	5163813	5185718	
INSM1	20	20348715	20351640	
INSM2	14	36003198	36006310	
INSR	19	7112216	7294095	
INSRR	1	156809805	156828860	
INTS1	7	1509863	1545539	
INTS10	8	19674601	19709639	
INTS12	4	106603734	106630315	
INTS2	17	59942681	60005427	
INTS3	1	153700493	153746605	
INTS4	11	77589716	77705774	
INTS5	11	62414270	62420824	
INTS7	1	212113693	212208934	
INTS8	8	95835477	95894024	
INTS9	8	28625128	28747809	
INTU	4	128554037	128637850	
INVS	9	102861488	103063332	
IP6K2	3	48725386	48754761	
IP6K3	6	33689394	33714812	
IPMK	10	59951228	60027744	
IPO11	5	61708544	61924459	
IPO13	1	44412561	44433744	
IPO4	14	24649375	24658220	
IPO5	13	98605879	98676601	
IPO8	12	30781872	30848970	
IPO9	1	201798219	201853472	
IPP	1	46159946	46216372	
IPPK	9	95375416	95432597	
IQCA1	2	237232744	237416235	
IQCB1	3	121488560	121553976	
IQCC	1	32671186	32674338	
IQCD	12	113633196	113658949	
IQCE	7	2598582	2654418	
IQCF1	3	51928842	51937401	
IQCF2	3	51895604	51897490	
IQCF3	3	51851570	51864926	
IQCG	3	197615896	197686940	
IQCH	15	67547088	67794192	
IQCK	16	19727728	19868957	
IQGAP1	15	90931400	91045525	
IQGAP2	5	75699024	76004007	
IQGAP3	1	156495147	156542382	
IQSEC3	12	175881	287676	
IQUB	7	123092404	123174768	
IRAK1BP1	6	79577139	79608370	
IRAK2	3	10206499	10285477	
IRAK3	12	66582609	66648452	
IRAK4	12	44152697	44183396	
IRF2	4	185308817	185395784	
IRF2BP2	1	234739965	234745321	
IRF3	19	50162779	50169182	
IRF4	6	391689	411497	
IRF5	7	128577944	128590139	
IRF6	1	209958986	209979515	
IRF7	11	612503	616049	
IRF8	16	85932359	85956265	
IRGC	19	44220112	44224223	
IRGQ	19	44088471	44100337	
IRS1	2	227599707	227664525	
IRS2	13	110406134	110438965	
IRX2	5	2745909	2751826	
IRX4	5	1877491	1887400	
IRX5	16	54964724	54968447	
IRX6	16	55357622	55364722	
ISCA2	14	74960373	74963859	
ISCU	12	108956327	108963210	
ISG15	1	948753	949970	
ISG20	15	89179334	89199764	
ISG20L2	1	156691633	156698641	
ISL1	5	50678871	50690614	
ISL2	15	76629015	76634867	
ISLR	15	74465962	74469263	
ISLR2	15	74421649	74429193	
ISM1	20	13202368	13281347	
ISM2	14	77940690	77965260	
ISOC1	5	128430394	128449771	
ISPD	7	16130767	16460997	
IST1	16	71924422	71962963	
ISX	22	35462079	35483430	
ISYNA1	19	18545148	18549161	
ITFG1	16	47188248	47495235	
ITFG2	12	2921738	2939820	
ITFG3	16	284495	319992	
ITGA1	5	52083680	52252377	
ITGA10	1	145524841	145543918	
ITGA11	15	68594000	68724551	
ITGA2	5	52285106	52390659	
ITGA2B	17	42449500	42466923	
ITGA3	17	48133289	48167894	
ITGA4	2	182321884	182400964	
ITGA5	12	54788995	54813294	
ITGA6	2	173292096	173371231	
ITGA7	12	56078302	56106245	
ITGA8	10	15555898	15762174	
ITGA9	3	37493556	37865055	
ITGAD	16	31404583	31437876	
ITGAE	17	3617872	3704587	
ITGAL	16	30483929	30534556	
ITGAM	16	31271261	31344263	
ITGAV	2	187454742	187545678	
ITGAX	16	31366405	31394368	
ITGB1BP1	2	9543554	9563726	
ITGB1BP2	X	70521534	70525271	
ITGB2	21	46305818	46348838	
ITGB3	17	45331162	45421708	
ITGB3BP	1	63906394	63988936	
ITGB4	17	73717358	73753949	
ITGB5	3	124480745	124606194	
ITGB6	2	160956127	161056865	
ITGB7	12	53585052	53601141	
ITGB8	7	20370275	20450469	
ITGBL1	13	102104916	102370311	
ITIH1	3	52811553	52826128	
ITIH2	10	7745182	7791533	
ITIH3	3	52828762	52843075	
ITIH4	3	52846941	52864805	
ITIH5	10	7601182	7709011	
ITIH6	X	54775282	54824723	
ITK	5	156607787	156682251	
ITLN1	1	160846279	160855010	
ITLN2	1	160914765	160924639	
ITM2C	2	231729565	231744013	
ITPA	20	3189956	3204566	
ITPKB	1	226819341	226927074	
ITPKC	19	41222958	41246815	
ITPR1	3	4534982	4889574	
ITPR2	12	26490292	26986181	
ITPR3	6	33588472	33664401	
ITPRIP	10	106071844	106098212	
ITPRIPL1	2	96991019	96994141	
ITPRIPL2	16	19125204	19132996	
ITSN1	21	35014656	35272215	
ITSN2	2	24425683	24583633	
IVD	15	40697636	40713562	
IVL	1	152880971	152884412	
IWS1	2	128238332	128284108	
IYD	6	150689978	150727155	
IZUMO1	19	49244095	49250216	
IZUMO2	19	50655755	50666502	
IZUMO4	19	2096330	2099636	
JAG1	20	10618282	10654744	
JAG2	14	105607268	105635211	
JAGN1	3	9932188	9936083	
JAK1	1	65298862	65432237	
JAK3	19	17935545	17958891	
JAKMIP1	4	6027876	6202368	
JAKMIP2	5	146967940	147162388	
JAKMIP3	10	133918125	133998363	
JAM2	21	27011534	27089924	
JAM3	11	133938770	134021946	
JHDM1D	7	139784496	139876885	
JKAMP	14	59951111	59971479	
JMJD1C	10	64926931	65225772	
JMJD4	1	227918840	227923162	
JMJD6	17	74708869	74722811	
JMJD7-PLA2G4B	15	42120233	42140395	
JMJD8	16	731621	734579	
JMY	5	78531962	78623088	
JPH1	8	75146885	75233613	
JPH2	20	42740285	42816268	
JRKL	11	96123108	96126777	
JSRP1	19	2252202	2256466	
JTB	1	153946695	153950214	
JUNB	19	12902260	12904174	
JUP	17	39775642	39943000	
KALRN	3	123813478	124440086	
KANK1	9	470241	746155	
KANK2	19	11274893	11308293	
KANK3	19	8387418	8408196	
KANK4	1	62702601	62785135	
KANSL2	12	49047135	49076058	
KANSL3	2	97258857	97304165	
KARS	16	75661572	75681627	
KAT2A	17	40265076	40273426	
KAT2B	3	20081465	20195946	
KAT5	11	65479417	65487125	
KAT6A	8	41786947	41909555	
KAT6B	10	76585290	76792430	
KAT8	16	31128935	31142760	
KATNA1	6	149915959	149969921	
KATNAL2	18	44497405	44627708	
KATNB1	16	57769592	57791212	
KAZALD1	10	102821548	102825399	
KAZN	1	14925150	15444589	
KBTBD11	8	1921994	1955152	
KBTBD12	3	127634025	127706564	
KBTBD13	15	65369104	65372326	
